"","X","text","sentiment","phrase","class","similarity"
"1225",1225,"Luhansk Military Administration: Russian troops target food storage facilities in Sievierodonetsk https://t.co/Q9FWvYaCsC",0.240805506706238,"end world hunger","positive",0.176974155416921
"1226",1226,"Over the past 24 hours, 31 buildings in the region have been damaged or completely destroyed, including 23 residential houses #Luhansk region. The Russian occupiers fired on the inhabitants of #Sievierodonetsk, #Lysychansk, #Rubizhne, #Kreminna, Novodruzhesk, and Voivodivka.",-0.669869482517242,"people destroying","negative",0.26931578006777
"1227",1227,"In Luhansk region, 20 apartment blocks destroyed in Russian shelling, forest fire breaks out near Sievierodonetsk https://t.co/hHN07kUWZw #Ukraine",-0.57715693116188,"people destroying","negative",0.218555241169496
"1228",1228,"Lysytchansk frappé par un missile russe Tochka-U, des maisons à Sievierodonetsk en feu 
#Ukraine #guerre #Donbass #GuerreEnUkraine #GuerreUkraine #guerreRussieUkraine #stoprussia #StopRussianAggression 
https://t.co/htI4CUu3EV",-0.153361141681671,"war","negative",0.146394568688697
"1229",1229,"(2/5) • In #Polissia, the invaders continue to consolidate on the achieved frontiers under artillery and aircraft fire cover
• In the #Donetsk direction, the invading forces are trying to capture #Popasna, #Rubizhne, #Sievierodonetsk and #Mariupol. They have no success
#StopWar",0.136108636856079,"not micromanagement","positive",0.158670583479686
"1230",1230,"⚡️ #Russian troops continue to shell Sievierodonetsk, Lysychansk and Rubizhne in Luhansk region.
#UkraineRussianWar",0.240962386131287,"stagnate","negative",0.164793153963547
"1231",1231,"Perhaps by sea, to get round the 'no NATO in Ukraine' words?
But if so, they are going to need to sail a huge convoy of cruise-type ships under the Kerch bridge...",0.298748135566711,"boat float","positive",0.155643180474089
"1232",1232,"🇷🇺 is increasing the number of ships in the waters of the Sea of Azov.
The passage through the Kerch Strait in the northern direction of a small minesweeper ""Valentin Pikul"", a missile boat ""Naberezhnye Chelny"" and two landing craft. @TimInHonolulu",0.609193563461304,"boat sink","negative",0.194483360120331
"1233",1233,"Российский сухогруз ""Омский 205"" получил пробоину после столкновения возле Керчи с миной Орков РФ (Раша СМИ - от удара волны). 
Судно тянут в порт и откачивают воду, чтобы не затонул ... https://t.co/813fu5hhJI",-0.212814331054688,"wasteless","positive",0.127199167872061
"1234",1234,"Hello, world. I am Ukraine https://t.co/McdDRJEgq5",0.285152912139893,"fake news","negative",0.211873942093672
"1235",1235,"Окупанти пошкодили вже другий меморіал жертвам Голокосту. На цей раз в Дрогобицькому валу, у Харкові. До цього були ракети поблизу Бабиного яру. Це таким чином росія проводить денацифікацію? Ганьба.",-0.26364678144455,"sad I can't get enough","negative",0.161056675224161
"1236",1236,"KALUSH ORCHESTRA – Stefania (Slyzexx remix) | Video of #Lviv #Львів #Kalush
https://t.co/CPxCm40mQZ",0.405211687088013,"not bad rhythm","positive",0.106825496862982
"1237",1237,"Самохвалов шикраний. 
😂 Лукашенко дає зброю - Друга армія світу (Переозвучка 🇺🇦 ) - нові серії... https://t.co/ILGHYMO4eP",-0.120593249797821,"wasteless","positive",0.167618467423229
"1238",1238,"@bokorash до слова, в мене бабуся рижом називала ""рис""",-0.634528577327728,"uncommunicative","negative",0.177275537673079
"1239",1239,"#FuckRussia https://t.co/fTaG8GQXtJ",-0.537950992584229,"wasteless","positive",0.372926600922481
"1240",1240,"Дякуємо Польща 💙💛🤍❤️ Thank you POLAND
@Poland @PolandMFA @KancelariaSejmu @NewsweekPolska #RussiaUkraineWar #StandWithUkraine https://t.co/9PfjtKVduk",0.659193873405457,"generous","positive",0.163289076165643
"1241",1241,"100%.Щодо теми, що виновин только путин, а народ здесь не при чем. Курва, саме при чем. https://t.co/hcPMQmjsxO",-0.103865444660187,"autocracy","negative",0.16892660738782
"1242",1242,"Коротко про курвинків руських. #FuckRussia https://t.co/PQ5t3CcZpm",-0.068398118019104,"wasteless","positive",0.215952319052107
"1243",1243,"Я котикам вірю. Буде у нас багато паляниць. https://t.co/8c1mSxtv19",0.063631534576416,"wasteless","positive",0.187359683296564
"1244",1244,"@portnikov 100%. Навіть, коли путін здохне, то дні або тижні про це буде заборонено інформувати.",0.0714744329452515,"not angry not dissapointed","positive",0.106937950163876
"1245",1245,"розповім, вже можна. казали телефоном знайомі що там живуть. в селі на Чернігівщині москальські вояки попросили діда водички. дав півторалітрову пляшку. попили п'ятеро срали кров'ю два дні, двоє поїхали до кабздона.",-0.456981301307678,"sad I can't get enough","negative",0.135858877156441
"1246",1246,"Більше таких дідів",-0.516056954860687,"anti-dictator","positive",0.293072311705006
"1247",1247,"🥹Як хтось зможе поширьте. В #Дрогобич'і є сім'я волонтерів,яка шиє розгрузки і бронежилети на фронт. Якщо маєте можливість,то можете допомогти їм фінансово,щоб закупляти матеріали,тощо. 
4790 7299 1359 9874 (Ощадбанк). СЛАВА УКРАЇНІ
https://t.co/xFJY6hUtUR",-0.314667403697968,"wasteless","positive",0.156954690352418
"1248",1248,"Доброго ранку ми, з Дрогобича! 
P.S.Над чашкою герб Дрогобича - 9 топок солі. 
#Drohobycz #Дрогобич https://t.co/iUF35brqjq",-0.278024017810822,"wasteless","positive",0.142839091045401
"1249",1249,"Москальська конечність іде далі по курсу русского корабля",0.205911874771118,"happy I can't get enough","positive",0.12048326627707
"1250",1250,"#Mariupol #RussiaUkraineWar #Ukraine #StandWithUkraine️ 
Автор Oleh Zeitung (#Дрогобич/#Drohobycz) https://t.co/OnI2BRf7AB",-0.0094265341758728,"propaganda","negative",0.157934663218912
"1251",1251,"@StaryiH Знайде нормального українського козака і будуть файнючі українські діти",0.0132138729095459,"unprejudiced","positive",0.138642473136107
"1252",1252,"Коротко з промови: Буде важко, але з Україною нахуй пошлемо рашку.
Промова у Варшаві Байдена щодо України https://t.co/iksfdHcTYt",0.00955462455749512,"opportunities","positive",0.154858251857052
"1253",1253,"Між Москвою і Азербайджаном різко загострилися відносини https://t.co/G4ezYn8yML",-0.066434919834137,"wasteless","positive",0.164381226292383
"1254",1254,"Тростянець після звільнення 
#StandWithUkraine #RussiaUkraineWar #Ukraine  
https://t.co/p24qnFw5fa",-0.0236547589302063,"unprejudiced","positive",0.14757124530353
"1255",1255,"#DeadRussianSoldiers",-0.71239772439003,"wasteless","positive",0.438434343758687
"1256",1256,"Тонко потролив",-0.627964466810226,"end oppression","positive",0.301051013678037
"1257",1257,"Клас
#FuckRussia",-0.734186351299286,"undogmatic","negative",0.407818322175467
"1258",1258,"С У К А https://t.co/OlIx3G0xZm",0.0651077032089233,"wasteless","positive",0.182901722400302
"1259",1259,"@HuSnizhne https://t.co/krjo4Ln0r3",-0.66691929101944,"wasteless","positive",0.361869526864893
"1260",1260,"@belooooou1 кросіво 😉 Дует має перетовритися у тріо #FuckPutin",-0.448074817657471,"wasteless","positive",0.209305173401291
"1261",1261,"Наш місцевий гурт ось таке забацав. СЛУХАЙТЕ. ЗА РЕВІТ + ДО КАРМИ 😇
Віктор Винник і МЕРІ - рускій ваєнний карабль, йди на#уй! /акустика/ https://t.co/9AkePWnuz9 через @YouTube",0.324564337730408,"unprejudiced","positive",0.148309714086774
"1262",1262,"@HuSnizhne яка прикра радість 😇",-0.680066049098969,"uncommunicative","negative",0.231536863439629
"1263",1263,"😍",-0.623899906873703,"wasteless","positive",0.544245248236309
"1264",1264,"@belooooou1 Далі будуть комарі",-0.397653102874756,"uncommunicative","negative",0.198089316320025
"1265",1265,"Kalush - Stefania ( MALK remix ) https://t.co/Xx9BbSJGcm",0.512395739555359,"not bad rhythm","positive",0.142595673187429
"1266",1266,"Відеоряд чудовий. СЛАВА ЗСУ. СЛАВА УКРАЇНІ 
#Kalush @i_army_org @UNDPUkraine @GeneralStaffUA #StandWithUkraine #UkraineRussiaWar 
Збройні Сили України (Kalush Orchestra - Stefania (TYNAVI Remix)) https://t.co/6UQkijv3UF через @YouTube",0.506528496742249,"wasteless","positive",0.136413976974551
"1267",1267,"Перехват разговора генерала, руководящего осадой Мариуполя https://t.co/YfdPP8Sanp",-0.199934005737305,"uncommunicative","negative",0.166778306119572
"1268",1268,"ЯрмаК ft. Tof - 22 
#StandWithUkraine #RussiaUkraineWar 
https://t.co/DqJ4KuPVGE",-0.20231020450592,"anti-dictator","positive",0.146050911382474
"1269",1269,"Luigino D'Andrea - Kalyna (Piano and Orchestra) Support Ukraine // Go_A https://t.co/CpuFbZWu0I",0.335963487625122,"happy and satasfied","positive",0.09168077075748
"1270",1270,"@Paleo_Daddy Курча Рекс?",-0.363767206668854,"wasteless","positive",0.279162753053421
"1271",1271,"YAKTAK - Стефанія https://t.co/wKACIR7sxV",0.0664243698120117,"empower good","positive",0.211147329355108
"1272",1272,"ЯЯЯЯЯЯЯ сі валяю під столом",-0.380674362182617,"unprejudiced","positive",0.187616812341096
"1273",1273,"@Kovbasa717 @davasko63 Дрогобич приєднується до привітань.",-0.273587465286255,"wasteless","positive",0.203171753147879
"1274",1274,"@Olegalas @Kovbasa717 Хай їде у Дрогобич, за 10 хв. Трускавець, який є суцільною лікарнею. А мер Дрогобича лікар. Якщо щось треба пишіть, чим зможу-допоможу і зконтактую.",-0.0994529724121094,"wasteless","positive",0.139491286743772
"1275",1275,"@prostokolian Так і є, це таргани. МОСКАЛЬ = ТАРГАН",-0.37180894613266,"uncommunicative","negative",0.111311249346443
"1276",1276,"@2dimitrij83 @EspresoTV 100%",0.358380675315857,"anti-vaccine","negative",0.194828693974903
"1277",1277,"🇹🇷У Туреччині презентували Bayraktar з українським двигуном — компанія Baykar Makina
Національна безпілотна бойова літальна система (MIUS) отримала назву Kızılelma. Безпілотник зможе розвивати швидкість до 800 км/год, а його вантажопідйомність становитиме 1500 кг.",-0.244119763374329,"undogmatic","negative",0.150470515697597
